date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120
20150116,51900,52400,51100,52000,884515,6.2,0.78,13.48,-0.011428571428571455,0.007692307692307665,-0.017307692307692357,-0.00952380952380949,-0.22246933223159382,-0.019977384093479045,-0.04174373032601619,-0.011218862901692384,0.06932596492186738,-0.014218009478673022,0.09007536181230669,-0.037779491133384746,0.009135401255721876,-0.06932346975301285,-0.12644696228399555,0.08307603601973963,-0.019976456299583153,-0.0344614860199635,-0.005167047508285992,0.012425224640718293,-0.05791990069556609,-0.0666362831220282,-0.21318462660327978,0.04554277638284446,-0.16781407437029291,-0.15639634032117355,-0.14592853093650632,-0.011112533928182653,0.02657112530741862,-0.04597886977609198,-0.03694929422416005,0.026322806264419258,-0.023292427292907886,-0.025801926860987145,0.002728296023385551,0.006319218999048208
20150119,51500,51900,51100,51500,897406,6.2,0.78,13.48,-0.009615384615384581,0.007766990291262044,-0.007766990291262155,-0.009615384615384581,0.014574088624839554,-0.023881728582259343,-0.08862128842130235,-0.01979444232965355,0.05357895702015969,-0.022770398481973486,0.16215645533513867,-0.04664938911514249,0.040041041981109915,-0.07770829913292632,-0.11537480677601875,0.23398773799149994,0.1509117019717603,0.03325835007560866,0.006554945837056095,0.00641477092344897,-0.05749420814049523,-0.06635641006922048,-0.2361528672640923,-0.022968240660812517,-0.19912291083230033,-0.1439139267892245,-0.1506653822587624,-0.01123448107969708,0.027088998093441136,-0.2206771517016824,-0.17469828192559042,-0.003487710407890171,-0.0474013723282478,-0.024821706888717703,-0.0013343657752254185,0.0035796180142940595
20150120,51300,52000,51300,51900,725531,6.2,0.78,13.48,-0.003883495145631022,0.0019267822736031004,-0.011560693641618491,0.007766990291262044,-0.191524237636031,-0.007648183556405397,-0.19438400269334066,-0.013495533168599083,-0.1429971328543378,-0.01452577613215611,-0.02841526234814029,-0.038532789922193444,-0.15313931150191362,-0.07005912918831747,-0.2836388230334951,0.15174403299100933,-0.08224370500049061,0.10029204457135274,0.008958527676020739,0.007843681799660574,-0.05224052450913194,-0.06571376067607584,-0.16269463330994816,0.07345823395414414,-0.22402934087150084,-0.12737271331260952,-0.15265259817490143,-0.016813234585422207,0.02944939508121235,-0.26448352999389413,-0.043806378292211734,-0.08921788762096394,-0.07393810694065954,-0.034511675522806935,-0.0051355464835751525,-0.0017659855184200175
20150121,51500,51900,49850,50300,2187421,6.2,0.78,13.48,-0.0077071290944122905,0.031809145129224614,-0.008946322067594381,-0.030828516377649273,2.0149242416933255,-0.025948876839659185,0.8752104597916353,-0.04117422798322534,1.175456208399424,-0.04299847792998479,1.6889446761766753,-0.06699230222277175,1.5025013523529034,-0.09797357881523105,1.1363942384030072,0.5029077621546104,0.35116372916360106,0.2149536122952364,0.05057152746932221,0.022124825465995833,-0.04278938511655848,-0.060972821542817114,-0.42205227068771856,-0.2593576373777704,-0.2585623601702326,-0.16223186386546132,-0.1598125223050863,-0.02251607737536678,0.02672545854834283,-0.1738083341066946,0.09067519588719952,-0.14279549222605897,-0.07364684136965827,-0.040234238842315445,-0.011662593946908944,-0.004693129843873443
20150122,50300,50700,49800,50200,1757493,6.2,0.78,13.48,0.0,0.009960159362549792,-0.007968127490039834,-0.001988071570576566,-0.19654561239011603,-0.019148104728409554,0.36189810063471306,-0.03941829314963641,0.5817506913380557,-0.04253290101087159,1.0201812020672025,-0.06772316454129002,0.9686630165324666,-0.09887808526551989,0.71812381077599,0.23277418459134688,-0.2701335775632635,0.24089795074964124,0.06693079301227141,0.033709224003364645,-0.039294648423737207,-0.055373950075660636,-0.41851261996491596,0.003539650722802601,-0.29051940356599093,-0.20642248973290225,-0.17329766810657926,-0.033137447853536166,0.020179863721275167,0.06772601654743433,0.24153435065412893,-0.12744437380618573,-0.03508161607463712,-0.03630084937065646,-0.006467156686617578,-0.00474466050193365
20150123,50400,50800,48900,49250,2748392,6.2,0.78,13.48,0.003984063745019917,0.03147208121827405,-0.007106598984771617,-0.018924302788844605,0.5638139099273796,-0.027256567252617048,0.6524240573537834,-0.05005304272350275,1.1253507430513534,-0.05691991000047869,1.8259372730376535,-0.08433137598190354,1.9707126055976616,-0.11489183259324709,1.644418044126088,0.411972164087219,0.1791979794958721,0.3066771763631372,0.13610784517158678,0.06464889252818476,-0.03753752780949868,-0.04923174549745599,-0.27508230267007033,0.14343031729484562,-0.3028989387793491,-0.23535650657482096,-0.18323655044706907,-0.03976931135613739,0.01628353745585357,-0.16868045024145029,-0.2364064667888846,-0.1519846898992574,-0.06283094181741909,-0.059009675453978096,-0.002079920558125743,-0.007170180830300058
20150126,48000,48500,46400,46450,4520696,6.2,0.78,13.48,-0.025380710659898442,0.04413347685683533,-0.0010764262648008671,-0.056852791878172604,0.6448512439273582,-0.0638855300282144,0.8931628230350381,-0.09259621019730413,1.6808570495329502,-0.10423295728473625,2.889682695069713,-0.13455268142719623,3.6031509385358946,-0.16345244705917672,3.3072554480238727,0.43529514039431094,0.023322976307091958,0.34693865684369934,0.19009850345965398,0.09429219536441427,-0.030486868442036467,-0.04169591544934852,-0.2841434150847569,-0.009061112414686545,-0.312497048343482,-0.25580997958789115,-0.20291093305387572,-0.04706513432462093,0.011366706438408954,-0.1850046983915751,-0.016324248150124815,-0.14485019923723594,-0.07416895482256308,-0.07060580003115666,-0.0022746982629267736,-0.010056339592250798
20150127,46150,46400,44750,45400,4113849,6.2,0.78,13.48,-0.006458557588805203,0.022026431718061623,-0.014317180616740033,-0.0226049515608181,-0.08999654035573279,-0.06043046357615889,0.341952306295253,-0.09759491154839994,1.0744736132550115,-0.11716091395235784,2.0602067947043983,-0.15216782346167013,2.948229397092807,-0.1804437758555848,2.8603340736305993,0.34908014368052886,-0.08621499671378208,0.3864058789816033,0.24334896177647797,0.1283601852251826,-0.027863929912893253,-0.036009838665400785,-0.173205676727561,0.11093773835719589,-0.31459925702700453,-0.2693142989492527,-0.21845394084661324,-0.04916927075588854,0.00783188062841839,-0.19259335964932112,-0.0075886612577460155,-0.13047216516832133,-0.10984502639464266,-0.08233661703979814,-0.003063531464960587,-0.012249985528579635
20150128,45000,46600,45000,46000,2895702,6.2,0.78,13.48,-0.008810572687224627,0.01304347826086949,-0.021739130434782594,0.013215859030837107,-0.29610882655148496,-0.03076274757690689,-0.09713202660092846,-0.07164480322906153,0.3241368903359154,-0.09936368086147818,0.9659214937489857,-0.1393289260321816,1.7093187514069608,-0.16774718813135114,1.684963281828869,0.16460706246706325,-0.18447308121346562,0.3187457390440938,0.2668496756696651,0.13676448075392847,-0.02750271903825452,-0.03198712305920162,-0.2363326751164312,-0.0631269983888702,-0.27745533791274707,-0.26800884904148986,-0.2215505304895256,-0.050159369963965944,0.0034840031795385987,0.04890075014625124,0.24149410979557234,-0.08593034831773216,-0.11436292027189558,-0.07022360352197779,-0.002744381242773584,-0.01197432661065787
20150129,46050,47000,45950,46650,1337853,6.2,0.78,13.48,0.0010869565217390686,0.007502679528403,-0.015005359056806,0.01413043478260878,-0.5379866436532488,-0.002139037433155133,-0.5716538003541385,-0.047278668436638416,-0.393782405958659,-0.08155731653295273,-0.11026054141207997,-0.12647265350706094,0.2728907248494714,-0.15415706568957055,0.23879722536341008,-0.04112484704971323,-0.20573190951677647,0.26396593271588176,0.2524319417327615,0.12649782448601615,-0.032908134975437285,-0.030396943938317232,0.04192538343151303,0.2782580585479442,-0.18536773723346128,-0.23794357039972613,-0.20364496852707364,-0.04591003839544907,0.0005247281927927704,-0.006914063054760127,-0.055814813201011365,-0.10085836423817104,-0.11415136902217841,-0.06780980142825073,-0.0018560829089126268,-0.010636519090017414
20150130,47300,47350,45950,46000,1912599,6.2,0.78,13.48,0.013933547695605508,0.02934782608695663,-0.0010869565217391797,-0.01393354769560562,0.42960325237526087,-0.002169197396963085,-0.3530079328453951,-0.04889899720872537,-0.1719254436366512,-0.08870288742509036,0.219433492957682,-0.1378098495853053,0.8198767641662024,-0.16388339808692887,0.7686447447395539,0.29177626883627983,0.3329011158859931,0.23992675366569394,0.27330196501441556,0.13406745875306475,-0.02749101736515337,-0.025570265192532936,-0.11816381792524204,-0.16008920135675508,-0.15398404028449564,-0.2284414895319223,-0.19241891492654795,-0.04746207538282629,-0.0031739689266067263,-0.19654877995857992,-0.18963471690381978,-0.106432030181597,-0.1292083600404272,-0.07625039366666755,-0.0061040961860856745,-0.01183299147090336
20150202,45800,46600,45800,46550,981947,6.2,0.78,13.48,-0.004347826086956497,0.0010741138560688146,-0.01611170784103111,0.011956521739130421,-0.48659023663611667,0.009323503902862074,-0.5632666041033807,-0.027574681428869874,-0.576408894978807,-0.0728015137934469,-0.3804589356176915,-0.1267508754377188,-0.06186856919544159,-0.151991741559388,-0.09298934365061817,-0.060928950340496994,-0.35270521917677683,0.14068193551873237,0.24381029618121586,0.12518262100913596,-0.0282908586589894,-0.025456344762219807,0.0666176484066859,0.18478146633192793,-0.08383182758620708,-0.1981644379648445,-0.1710391823770345,-0.04535698789977471,-0.0029634152208077,-0.007060462530055084,0.18948831742852484,-0.07084318300929299,-0.10784669112326448,-0.07762403172575613,-0.007184851168810681,-0.0118616600177481
20150203,46250,46400,45050,45400,1936168,6.2,0.78,13.48,-0.0064446831364124435,0.022026431718061623,-0.00770925110132159,-0.02470461868958107,0.9717642601891956,-0.015611448395490002,0.06802214276738705,-0.03854299025836505,-0.20623217662097426,-0.09045377141139943,0.17850518797063653,-0.14637585785465823,0.8423420339489625,-0.1709403010058893,0.7710574230023901,0.4149433313638073,0.4758722817043043,0.15385457305538805,0.2701302260184956,0.13954437684725815,-0.014716468262657918,-0.020888684381838003,-0.30103895942914044,-0.3676566078358263,-0.10939848412652298,-0.21199887057676375,-0.16968579194468664,-0.05723657825763333,-0.006867810235764106,-0.14282076761933882,-0.13576030508928374,-0.06088866460329652,-0.09568041488580895,-0.08480926091323424,-0.009411319053036306,-0.012697125035279443
20150204,46200,46200,45500,46000,1641512,6.2,0.78,13.48,0.017621145374449254,0.004347826086956497,-0.010869565217391353,0.013215859030837107,-0.1521851409588424,-0.002601908065914982,0.05089333923510875,-0.016883949561872225,-0.3116256498778779,-0.07304785894206545,-0.03159090781715457,-0.13305691669807762,0.5517555372523932,-0.1580231848688225,0.4919696106689908,0.10328952819108236,-0.31165380317272495,0.14159106620019185,0.23016840262214283,0.14036996504573251,-0.008843391161537043,-0.0194427199007038,-0.21788692376296975,0.08315203566617069,-0.10570933385583067,-0.19158233588428886,-0.1769070998748751,-0.06750371773984036,-0.010411172182443319,0.11557698024747916,0.25839774786681796,-0.047553418583050934,-0.06674188345039159,-0.07019436241002491,-0.004846227324024726,-0.010513306356964104
20150205,45700,46000,45150,45350,1203424,6.2,0.78,13.48,-0.006521739130434745,0.014332965821389099,-0.004410143329658167,-0.01413043478260867,-0.2668807782093582,-0.011120802442215472,-0.21607681434145642,-0.02062412266493896,-0.483334765862238,-0.07979505909805718,-0.3004000441354241,-0.14284364220573642,0.13909188718476195,-0.1679980430677971,0.09087827887243027,0.23788623128672853,0.13459670309564617,0.19739328186748023,0.23067960729168102,0.14880520015197618,0.0020128534765538456,-0.01679948818609536,-0.17243465312308878,0.04545227063988097,-0.14858134116675104,-0.16697453920010613,-0.18669851446650418,-0.07456528524757403,-0.01291094525690149,-0.10651275028585104,-0.2220897305333302,-0.06747315602926911,-0.08416576013372012,-0.05962368810417862,-0.008899415695558998,-0.010973436864150535
20150206,45350,45600,44000,44500,2714991,6.2,0.78,13.48,0.0,0.024719101123595433,-0.011235955056179803,-0.018743109151047377,1.256055222431994,-0.023266022827041266,0.6011898737939727,-0.02902029238490067,0.1672992102195041,-0.08881494753007424,0.5004005502481665,-0.1559580824126322,1.5308690138107601,-0.1817157918125608,1.4256069900596686,0.26056734626376293,0.0226811149770344,0.19115149735297685,0.21553912550933538,0.17582348534046108,0.011385980889470564,-0.015146460945901993,-0.2710090015031357,-0.09857434838004694,-0.17915037788232976,-0.16656720908341266,-0.20096185782911685,-0.08110742633113195,-0.015043559768563175,0.024674483267163684,0.13118723355301473,-0.023228503384120396,-0.06483026678285872,-0.0638306043001389,-0.011638336999792371,-0.010421503326833276
20150209,44000,44150,43100,43200,2034092,6.2,0.78,13.48,-0.011235955056179803,0.0219907407407407,-0.0023148148148147696,-0.02921348314606742,-0.2507923599010089,-0.03764758298061932,0.06718367645881451,-0.05065377431051532,-0.02075939514552594,-0.10646879362945338,0.08095724584976227,-0.17754755596452543,0.8638050764308776,-0.20349699237145558,0.8006549564028171,0.27268530626933296,0.012117960005570028,0.25787434867494285,0.1992781420968376,0.19468832277824574,0.018227538252984097,-0.011028322077614667,-0.19287967309246581,0.07812932841066991,-0.23104984218216013,-0.1574408348841836,-0.20662540723603734,-0.08468458178003208,-0.017160360606740734,-0.09540718905536229,-0.12008167232252598,-0.04089784868918184,-0.05587051584923743,-0.06501973533590026,-0.014834141447946174,-0.01257494403454481
20150210,43000,44000,42950,43500,1533438,6.2,0.78,13.48,-0.00462962962962965,0.011494252873563315,-0.012643678160919491,0.00694444444444442,-0.24613144341553872,-0.022691529993259962,-0.15998618235068096,-0.04005296259516722,-0.15706843869570164,-0.09019607843137256,-0.1934057000670787,-0.1687765728753643,0.38238439622923304,-0.19570425953175197,0.34930595266113085,-0.03882974075247907,-0.31151504702181204,0.16711973425168555,0.16048715365353677,0.2019180577150074,0.02154138186765802,-0.009282573779870594,0.037638300342107085,0.2305179734345729,-0.1633143902279106,-0.13635643717721677,-0.20283536806323474,-0.08474361107325797,-0.01719719245151918,0.014588786765425143,0.10999597582078743,-0.009415937812229042,-0.035152301207762804,-0.07249866380120273,-0.017842797323638252,-0.014231042070896737
20150211,43500,44100,43500,44000,825954,6.2,0.78,13.48,0.0,0.002272727272727204,-0.011363636363636354,0.011494252873563315,-0.461371115102143,-0.0024937655860348684,-0.5031496412552655,-0.02471461819793863,-0.4876844516224994,-0.07040616912269582,-0.5651795558361865,-0.15621254494606474,-0.25836532609132734,-0.18434813504599634,-0.27431525246295907,-0.035207771861386954,0.003621968891092113,0.1394202742411917,0.14050567022069177,0.20367767294517844,0.025531681725386127,-0.00926592544018374,-0.2255973092932536,-0.2632356096353607,-0.1648564673339674,-0.13528290059489903,-0.20164587481819446,-0.08609827086765152,-0.01971525703197084,0.3280001065434637,0.31341131977803854,0.03306868744696786,-0.007242365568041564,-0.06080264291996858,-0.017652757471603057,-0.011182307454232989
20150212,44450,44500,43800,44200,1024650,6.2,0.78,13.48,0.010227272727272751,0.006787330316742057,-0.009049773755656076,0.00454545454545463,0.2405654552190557,0.007292616226071136,-0.37007607776838547,-0.014932025852462671,-0.3518473126475644,-0.05792081845793151,-0.458968304592845,-0.1492228477936577,-0.08501156248381003,-0.17864857959164715,-0.10153820316072992,0.025209583760308397,0.060417355621695354,0.09688494473590767,0.14713911330169394,0.19978552751722772,0.029973135476018622,-0.009024958005382529,-0.18149124091153077,0.044106068381722846,-0.1666677848916558,-0.1576245630292034,-0.19778406671446475,-0.09072149908991359,-0.021717814878648566,0.1569775045137364,-0.17102260202972727,0.08576673840688535,0.00914679118880809,-0.052502288916685166,-0.016969307662549386,-0.009452682111929551
20150213,44300,45800,44250,45000,1315263,6.2,0.78,13.48,0.002262443438914019,0.01777777777777767,-0.01666666666666672,0.018099547511312153,0.28362172449128975,0.023192360163710735,-0.023328789316892973,0.005137368773732387,-0.1353461036789484,-0.033660814946046114,-0.3133288509373445,-0.13075672456256138,0.16139968566946883,-0.16180956002762925,0.14953467248319785,-0.2224627317882431,-0.2476723155485515,0.0002789291255064663,0.09571521323924163,0.18450858912682858,0.029896616993444067,-0.010218005137081635,0.2713335659864225,0.45282480689795324,-0.058199271393744124,-0.11867482463803695,-0.17355815708497965,-0.08642567319106556,-0.019976823548601197,-0.05115098653273148,-0.20812849104646788,0.07060164444690631,0.02368657053139293,-0.05276089475451713,-0.020620790772624232,-0.01017886593675247
20150216,45250,45450,44500,45050,728683,6.2,0.78,13.48,0.005555555555555536,0.008879023307436285,-0.01220865704772478,0.0011111111111110628,-0.4459792452155956,0.015783540022547893,-0.32877246596713194,0.00963693411026445,-0.5128530051293022,-0.025840631419612903,-0.6178869773819157,-0.1265994571539356,-0.35254328314772654,-0.15886105492453717,-0.3637876220802452,0.020693497721231316,0.2431562295094744,-0.05011943258411387,0.10387745804541448,0.17384387711331514,0.03362917384334773,-0.009680124820434078,0.2927651667460336,0.02143160075961109,0.03892969657395576,-0.09606007280410217,-0.14711225538447334,-0.08197220948693483,-0.01969888978521006,-0.31724083037479944,-0.26608984384206796,0.026234916183018875,-0.007331466253081504,-0.05758907868817299,-0.02897309800729664,-0.010811160680176353
20150217,45100,46000,45100,45750,902848,6.2,0.78,13.48,0.0011098779134295356,0.005464480874316946,-0.014207650273224015,0.015538290788013276,0.23901339814432343,0.021205357142857206,-0.05902324551767435,0.024521330198186142,-0.3516284370645152,-0.004081632653061273,-0.5287477677974318,-0.11008088700134533,-0.20137824808173566,-0.14402650555447283,-0.21001070077591677,-0.3602765914085206,-0.3809700891297519,-0.11440880271532217,0.02635546576818168,0.14824284589333864,0.029272769945995532,-0.014375040397597563,0.21264930530942086,-0.08011586143661273,0.07393189756741851,-0.04469124633024605,-0.1283450584535049,-0.08021253384096559,-0.018500653712756786,0.14828298894166017,0.4655238193164596,0.05297375661826589,0.021778909403018396,-0.036950752741395275,-0.02479450245285161,-0.0073252397800117695
20150223,46350,46400,45850,46250,1348149,6.2,0.78,13.48,0.013114754098360715,0.00324324324324321,-0.008648648648648671,0.010928961748633892,0.493218127525342,0.022099447513812098,0.2671542728926817,0.03513876454789622,-0.011004077910180321,0.011260522575707865,-0.2805594302297555,-0.0974142136932834,0.17921019783963055,-0.13290733825987777,0.1724552772350605,-0.1877092220518652,0.1725673693566554,-0.14490909275341785,-0.00274440925611307,0.11371199668301488,0.029405452157632735,-0.015526185577364482,0.011914113350972333,-0.20073519195844852,0.12143418209626371,-0.021711142618851837,-0.10664673925157035,-0.08093426332233983,-0.01843808346980263,0.17392291208167643,0.025639923140016257,0.022158317725908434,0.027613502586438122,-0.019564190431976724,-0.023753057257061658,-0.00627237412383993
20150224,46600,46900,46100,46300,938755,6.2,0.78,13.48,0.00756756756756749,0.012958963282937441,-0.004319654427645814,0.00108108108108107,-0.3036711817462313,0.013794613531858957,-0.10316281145759654,0.03405918481295367,-0.2976977401436377,0.01668862538427751,-0.4878442421928715,-0.09360827433195207,-0.18269971774160898,-0.13025782313990075,-0.18620887334480263,-0.07647043158225522,0.11123879046960997,-0.16524509582193053,-0.034180075543011446,0.09824976587433476,0.027152288980448577,-0.015246643787416837,-0.03765625748997342,-0.04957037084094575,0.15020117878057518,-0.0082333030555403,-0.08760392112782321,-0.08271348921025509,-0.018433375809566718,0.11450804523011862,-0.05941486685155781,0.013664425869184876,0.049715582138035085,-0.01722508899784251,-0.01775799759604988,-0.006569067432330409
